Avg. Area Income,Avg. Area House Age,Avg. Area Number of Bedrooms,Area Population,Avg. Area Number of Rooms,Address,Price
85658.32928,3,3,35204.9757,4,West Ferdows Boulevard,375000000
56631.89547,3,4,51351.72128,3,Waterfall,550000000
79978.55279,3,1,27897.1657,2,Punak,9000000000
69840.269,5,5,27895.53069,5,Central Janatabad,875000000
86985.76434,9,3,25788.67236,1,Central Janatabad,12000000000
74521.17813,8,4,38533.83979,1,Mehran,3100000000
58568.62846,9,3,44067.08736,2,Marzdaran,3800000000
67712.81277,5,1,16561.19222,5,West Ferdows Boulevard,3300000000
74280.6996,7,4,26115.26041,2,Shahryar,1280000000
56000.02192,4,3,41006.98371,5,Vahidiyeh,1900000000
72980.64967,4,4,37786.05693,2,Velenjak,15400000000
70602.25967,8,3,35594.22418,1,Daryan No,3300000000
60595.67696,4,1,47991.9025,1,Ostad Moein,1420000000
55317.2039,4,2,42317.89529,4,Parand,2800000000
66208.81993,3,1,40346.57892,1,Punak,7700000000
65827.67224,5,3,31304.3067,5,West Ferdows Boulevard,2950000000
82264.37268,3,1,34066.60905,3,Shahrake Gharb,3500000000
93032.5417,3,3,35621.38271,3,Damavand,4250000000
70126.14995,5,5,33017.58606,3,Beryanak,30000000000
64717.28751,7,2,31860.53541,4,Andisheh,18000000000
73804.90862,5,5,40877.18912,1,West Ferdows Boulevard,1850000000
67465.99562,3,2,22714.46906,4,West Ferdows Boulevard,3550000000
78401.11457,8,5,47727.60733,4,Mehran,1100000000
57077.22934,7,1,55114.58165,5,Shahran,2380000000
59756.1146,9,1,33516.79069,1,Niavaran,1390000000
60214.19446,7,1,39252.76381,1,Ostad Moein,8200000000
70513.21224,3,3,39275.77529,1,Shahran,2930000000
72791.27054,5,5,44476.3371,1,Southern Janatabad,2220000000
60357.54503,9,5,36198.44099,4,Saadat Abad,3480000000
72310.09548,9,2,37736.85717,1,Saadat Abad,5700000000
74547.96559,4,1,48175.05027,3,Atabak,36000000000
89730.52363,5,5,23059.65425,4,Saadat Abad,2700000000
59861.63219,4,2,45919.17641,3,Saadat Abad,2170000000
80134.33862,4,2,43751.17933,3,Saadat Abad,6700000000
58198.03231,3,4,14226.93802,1,Damavand,9900000000
71784.01624,3,5,15554.28418,4,Saadat Abad,3150000000
67449.32909,5,2,29748.36727,5,Central Janatabad,3300000000
77906.18518,4,1,31399.75683,4,Shahran,3400000000
71020.73746,4,4,36788.48611,1,Yousef Abad,5100000000
54474.5763,5,3,21409.35475,4,Shahran,7500000000
53494.77377,5,1,41530.50955,3,Darabad,5600000000
60883.53689,7,3,31135.05678,1,Si Metri Ji,4400000000
63022.78791,8,3,33582.68525,3,Narmak,3500000000
77514.59354,3,5,30820.80777,2,Mirdamad,2830000000
80537.52484,5,5,31872.17941,1,Tehransar,5300000000
75470.75995,8,2,17780.96217,5,Jeyhoon,2300000000
57782.05703,6,1,37625.97415,3,Shahr-e-Ziba,650000000
71327.71761,3,2,42634.77173,3,Yakhchiabad,8000000000
66057.18199,7,4,31824.59315,2,Persian Gulf Martyrs Lake,8000000000
60345.99132,5,1,32654.33584,3,Shoosh,1585000000
62816.87837,4,3,55887.69875,2,Shahrake Quds,2430000000
78182.19723,9,2,34253.56939,4,Jeyhoon,3400000000
59556.31066,3,5,37604.3812,1,Parand,3900000000
89209.0841,6,5,47798.52087,2,Parand,6560000000
61753.19158,4,3,39993.00632,1,West Ferdows Boulevard,11250000000
62587.11978,3,1,38345.36061,2,Southern Janatabad,2150000000
62946.4201,4,1,42312.08202,3,Shahrake Qods,17000000000
68681.08126,5,5,44279.43031,4,Daryan No,32640000000
64168.85884,7,1,20038.17183,4,Parand,3600000000
79843.92058,7,4,45902.57155,1,Velenjak,500000000
60390.50286,8,4,37921.72059,3,Mehran,3220000000
66397.44099,8,4,50504.04782,1,Persian Gulf Martyrs Lake,3600000000
63057.69462,6,1,43315.45004,2,Ostad Moein,3800000000
75045.25021,8,3,25492.31741,3,Kamranieh,2530000000
71254.79957,7,3,38916.45116,2,Punak,12000000000
80440.21717,4,5,31114.7292,4,Sattarkhan,8100000000
59810.78328,9,3,14452.921,5,Punak,8600000000
82241.09953,6,5,10951.34217,5,Shahran,2400000000
70951.86812,6,5,38455.34522,2,West Ferdows Boulevard,3100000000
63351.97898,3,2,31063.78152,4,Waterfall,10000000000
73803.98983,8,2,32644.61112,2,Punak,3950000000
86247.17504,5,5,44610.03506,2,Central Janatabad,1890000000
64927.64796,5,2,29364.75874,2,Central Janatabad,4700000000
53722.0086,8,3,47649.22466,2,Mehran,3800000000
66409.68677,6,2,31188.47203,3,Marzdaran,3750000000
60186.60533,3,4,45545.12518,5,West Ferdows Boulevard,3950000000
63016.11274,6,1,19815.60593,1,Shahryar,5700000000
62991.4367,6,4,22993.79047,2,Vahidiyeh,5100000000
72836.80988,5,2,16988.93738,5,Velenjak,1280000000
91935.36685,5,3,50112.82022,5,Daryan No,9200000000
78497.66426,4,4,25389.19449,1,Ostad Moein,2113000000
76118.14064,5,3,9193.833182,1,Parand,2108000000
71425.34862,5,5,32561.13015,3,Punak,12325000000
74796.11323,5,5,40819.49744,3,West Ferdows Boulevard,2385000000
70877.19634,9,5,23315.39918,4,Shahrake Gharb,6300000000
71298.90667,4,4,32345.38793,3,Damavand,2220000000
69603.22964,6,5,37942.61346,4,Beryanak,8890000000
84855.79742,6,3,37413.91142,5,Andisheh,1585000000
76909.62981,9,1,26843.40416,3,West Ferdows Boulevard,3920000000
62785.91164,6,2,59003.96362,2,West Ferdows Boulevard,1260000000
77254.95871,6,2,28162.09708,3,Mehran,1400000000
80082.45976,6,1,37980.28034,5,Shahran,7500000000
80526.29149,8,4,45751.66479,5,Niavaran,500000000
57873.65898,4,4,28510.4141,4,Ostad Moein,10000000000
87674.45369,7,5,28470.82741,4,Marzdaran,3500000000
72330.22439,9,3,21282.18594,3,Feiz Garden,1950000000
45286.4263,8,4,45127.83189,1,Pasdaran,4350000000
55573.61779,4,4,29352.86297,4,Pasdaran,5000000000
74952.96399,8,3,50373.83289,4,Pirouzi,9200000000
82070.1683,3,1,34620.58812,5,Marzdaran,1650000000
67650.25779,9,1,28532.70982,3,Chidz,500000000
66703.77522,9,3,44141.52655,1,Farmanieh,2000000000
57084.30102,4,3,55851.84719,4,Central Janatabad,6000000000
58260.78674,9,2,32295.82225,3,Mahmoudieh,3950000000
41732.93069,6,5,28104.47891,4,Tehran Now,1900000000
49991.73666,6,5,40067.90369,2,Marzdaran,896000000
64568.39188,5,1,44657.08091,2,Kook,2600000000
79583.51008,5,4,48780.55634,4,Niavaran,11500000000
77267.65626,7,3,22487.71207,2,Ghoba,2000000000
64455.06433,8,3,41123.92498,2,Southern Janatabad,500000000
62637.59377,3,5,32901.55509,4,Central Janatabad,26000000000
72654.98754,3,3,27879.61891,1,West Ferdows Boulevard,4300000000
45914.204,7,1,32699.19501,3,Damavand,19845000000
38530.12448,4,3,67727.22905,2,Salsabil,9150000000
60402.99862,8,3,47018.15054,5,Punak,13500000000
77595.0746,5,5,23825.97062,2,Salsabil,6958000000
78778.3169,3,1,28177.86577,2,Amirieh,1600000000
66821.6312,8,1,33972.04751,3,Salsabil,5616000000
63615.99425,3,4,44761.71937,5,Shahran,2800000000
75876.93384,3,2,36119.10236,2,Southern Janatabad,1230000000
63007.44681,3,5,27688.047,1,Republic,3150000000
60698.81549,9,4,48495.31973,3,Rudhen,3680000000
92128.27066,7,2,39870.3613,3,Amirieh,6600000000
55317.88428,9,1,43765.04175,1,Qasr-od-Dasht,8500000000
85738.6404,8,1,25987.83282,5,Amirieh,1640000000
62353.0658,4,2,38011.76244,3,Amirieh,1900000000
51634.79805,7,4,18998.85516,3,Parand,890000000
64795.5271,9,3,46056.80639,5,West Ferdows Boulevard,3750000000
79158.81788,4,4,31766.02648,1,Shahr-e-Ziba,4370000000
55698.4648,6,3,42235.06382,4,East Ferdows Boulevard,9645000000
50005.27445,5,1,26145.51787,4,Abazar,6200000000
46449.62564,9,5,55176.20255,1,Pasdaran,5200000000
65068.55453,7,1,29647.56431,3,Heravi,4850000000
57889.32984,3,4,27588.35585,3,Southern Janatabad,5550000000
86962.95772,6,5,50350.95922,2,Abazar,800000000
62921.41752,4,5,32152.47083,4,Islamshahr,9850000000
77020.33044,8,5,25332.00697,3,Kahrizak,9900000000
50578.72055,8,4,41306.34726,4,Javadiyeh,1620000000
71905.13741,4,2,14297.43928,4,Shahran,760000000
86393.76993,7,1,33687.29946,4,Southern Janatabad,1272000000
83846.26704,7,4,30488.57806,2,Saadat Abad,48000000000
39653.77003,5,3,40275.59933,1,Saadat Abad,3250000000
67821.02654,6,4,28294.61523,2,Atabak,14500000000
71555.20942,6,3,30874.75666,2,Saadat Abad,790000000
70591.17424,7,1,30531.87296,3,Saadat Abad,10750000000
80182.09303,5,2,15090.85119,3,Saadat Abad,3500000000
65122.20168,5,1,42561.85022,1,Damavand,2999000000
63630.60779,3,1,23129.11627,3,Saadat Abad,56000000000
69886.44882,5,1,22959.36204,2,Central Janatabad,5000000000
87595.6028,8,4,43681.82811,1,Shahran,860000000
54629.08571,5,5,55495.03197,1,Yousef Abad,5700000000
59464.01773,9,3,33026.12434,3,Shahran,6670000000
68891.12412,6,1,41435.12419,4,Darabad,31668000000
87847.02772,3,5,24344.81784,1,Si Metri Ji,2400000000
56030.47489,3,2,46255.54143,5,Narmak,11400000000
74087.07528,3,2,30709.75748,1,Mirdamad,1880000000
81406.07418,6,2,46645.19778,5,Tehransar,4700000000
71178.05106,8,2,37655.52208,2,Jeyhoon,7800000000
61818.62001,8,4,25120.29892,4,Shahr-e-Ziba,8600000000
71930.60955,8,3,23234.26875,1,Yakhchiabad,4400000000
64552.6451,3,1,48667.34978,2,Persian Gulf Martyrs Lake,4150000000
89687.48482,7,3,33767.33358,5,Shoosh,5000000000
62972.07891,6,4,25243.86016,1,Shahrake Quds,760000000
66565.72872,6,4,50182.39838,2,Jeyhoon,4200000000
76187.27331,8,4,45084.39424,4,Parand,14000000000
71663.0562,7,4,39241.82037,4,Parand,9100000000
57139.28978,3,5,38266.65442,1,West Ferdows Boulevard,2800000000
67907.47348,8,2,35538.32402,2,Southern Janatabad,3600000000
64969.63058,8,5,35237.45343,4,Shahrake Qods,7000000000
63082.49301,7,4,19151.02123,3,Daryan No,19858000000
53917.87223,8,2,44916.2914,1,Parand,6200000000
64753.72892,4,2,46411.16806,4,Velenjak,3200000000
66404.59679,9,1,39236.03477,1,Mehran,705500000
78398.72222,6,5,27167.28655,5,Persian Gulf Martyrs Lake,2500000000
54293.43887,7,4,35079.83031,5,Ostad Moein,4600000000
70763.24751,8,3,35279.23581,1,Kamranieh,500000000
74158.6719,4,5,41003.95615,3,Punak,1554000000
79498.39413,4,2,41484.50813,4,Sattarkhan,3100000000
73274.19305,3,4,33215.53684,3,Punak,12000000000
83284.54506,4,4,33854.60665,3,Shahran,2450000000
83882.08545,8,1,25838.85591,2,West Ferdows Boulevard,5588000000
51668.55526,3,2,34668.39978,2,Waterfall,3100000000
61989.9192,8,2,35997.83171,3,Punak,539000000
67043.21229,3,4,62402.74239,3,Central Janatabad,3190000000
59048.75219,3,5,14520.60532,5,Central Janatabad,2600000000
74665.9676,7,3,59036.11604,4,Mehran,2250000000
85345.1359,3,5,13088.15636,1,Marzdaran,4900000000
73415.9945,4,2,41628.89274,3,West Ferdows Boulevard,14500000000
67367.2056,8,2,33098.3865,4,Shahryar,20000000000
58846.3165,3,4,42617.7387,3,Vahidiyeh,33490000000
50794.02859,9,4,39943.63819,1,Velenjak,13120000000
57679.76016,8,2,53494.94556,4,Daryan No,18400000000
70276.29633,8,3,34846.0472,5,Ostad Moein,800000000
60772.83091,7,2,38147.51026,4,Parand,620000000
68994.06553,3,5,44604.68131,2,Punak,800000000
44214.60123,6,3,49640.17222,2,West Ferdows Boulevard,2850000000
44566.93958,4,3,26564.19288,2,Shahrake Gharb,770000000
65825.82895,9,1,36959.62618,5,Damavand,790000000
81638.61085,5,4,38212.69812,1,Beryanak,9000000000
83441.87226,4,1,24482.05775,2,Andisheh,550000000
61846.1359,9,2,69621.71338,3,West Ferdows Boulevard,43197000000
66407.24047,8,1,31395.12172,1,West Ferdows Boulevard,1750000000
64469.90967,8,1,29247.45536,2,Mehran,5700000000
66469.31797,8,2,36227.35403,3,Shahran,455000000
81742.85139,7,1,40562.49877,1,Niavaran,7200000000
67229.36693,5,3,26894.23242,1,Pasdaran,19500000000
70486.89975,8,1,26725.63797,4,Pasdaran,5500000000
68419.10387,7,1,34638.53351,4,Pirouzi,1315000000
69618.32901,9,2,30006.81461,4,Marzdaran,7300000000
61297.34624,6,2,26656.95172,4,Chidz,80500000000
61285.2359,3,3,29544.0004,4,Farmanieh,21000000000
82389.52228,3,2,32494.13968,2,Central Janatabad,890000000
77168.99346,8,5,28109.08757,5,Mahmoudieh,4400000000
74048.93539,4,1,27782.67006,2,Tehran Now,3990000000
53617.29644,8,5,24737.4971,1,Marzdaran,4150000000
80850.04183,3,5,41420.16082,5,Kook,3050000000
68901.14428,6,1,30832.66831,1,Niavaran,3450000000
50442.26643,4,4,33439.80668,5,Ghoba,3400000000
70745.9088,5,1,34915.51021,1,Southern Janatabad,2200000000
57868.26663,3,1,45196.15396,1,Central Janatabad,17250000000
62554.55457,9,1,39403.95992,2,West Ferdows Boulevard,210000000
61283.38862,8,3,36616.65883,3,Damavand,1712000000
77632.22179,7,4,39950.29527,4,Salsabil,16000000000
79874.73935,8,2,30410.23296,3,Punak,6200000000
64346.9875,5,4,32337.73286,1,Salsabil,6300000000
83875.55987,5,2,30783.1704,2,Amirieh,1030000000
70365.51451,5,5,29450.53049,4,Salsabil,27000000000
55468.48689,9,2,37666.33118,5,Shahran,30800000000
68186.03169,8,5,33350.48026,5,Southern Janatabad,2760000000
71850.31216,7,2,44013.32406,3,Republic,13500000000
61000.16043,3,2,60697.63924,5,Rudhen,2800000000
56036.7394,8,5,33127.90212,3,Amirieh,3859000000
70614.71712,5,4,39449.98775,1,Qasr-od-Dasht,37000000000
71208.2693,5,3,25696.36174,4,Amirieh,1380000000
73376.98596,8,2,37811.86692,5,Amirieh,35000000000
60823.12775,3,2,35447.29494,5,Parand,1484000000
71676.06716,9,2,45994.22533,2,West Ferdows Boulevard,36000000000
76144.48308,7,3,17355.2891,5,Shahr-e-Ziba,862500000
89548.1483,3,4,39759.64821,4,East Ferdows Boulevard,8000000000
65273.04487,5,5,40094.90402,1,Abazar,5655000000
82973.13756,4,1,22098.22699,5,Pasdaran,1500000000
37908.67586,4,3,39632.07979,5,Heravi,535000000
70374.65306,9,1,35981.18268,4,Southern Janatabad,8642000000
68672.5608,5,4,45020.7533,1,Abazar,42840000000
77112.1712,7,2,36552.22294,1,Islamshahr,3500000000
58725.63185,8,5,22762.46618,3,Kahrizak,1850000000
69285.68143,7,3,42643.90936,1,Javadiyeh,4512000000
70543.06722,4,4,31116.21596,2,Shahran,3360000000
55899.5163,6,1,43063.50372,5,Southern Janatabad,1280000000
71375.95177,8,2,42699.72413,4,Saadat Abad,6800000000
77053.13536,5,5,37397.68063,3,Saadat Abad,1890000000
74741.00798,3,4,33984.10656,3,Atabak,7600000000
35797.32312,3,3,24844.20019,4,Saadat Abad,2280000000
60850.70206,7,4,56303.30599,4,Saadat Abad,4730000000
68383.19698,5,5,37285.03926,4,Saadat Abad,2100000000
77434.93925,6,1,41866.189,5,Damavand,3300000000
73685.40366,9,2,36000.50603,4,Saadat Abad,3500000000
59348.62721,8,2,35785.38869,3,Central Janatabad,2300000000
61197.96685,7,5,35551.38521,3,Shahran,3570000000
79007.54811,9,5,23460.73326,1,Yousef Abad,12500000000
69465.30978,5,2,43677.39159,3,Shahran,2700000000
69525.33075,8,2,36950.45121,5,Darabad,6490000000
58334.706,6,5,23907.77099,2,Si Metri Ji,9238000000
71816.25361,6,3,26990.29906,1,Narmak,5000000000
68998.52313,5,1,35821.41717,3,Mirdamad,3500000000
53362.68629,5,2,50304.74831,4,Tehransar,1800000000
63713.27293,8,5,42507.6117,2,Jeyhoon,13000000000
63079.1724,8,4,21940.74724,1,Shahr-e-Ziba,8600000000
75263.11564,9,5,30888.75048,2,Yakhchiabad,2000000000
67468.61518,4,4,44476.16566,2,Persian Gulf Martyrs Lake,5500000000
63162.1764,6,3,38697.79775,4,Shoosh,7350000000
67794.29477,6,2,25903.80948,1,Shahrake Quds,2400000000
58676.41153,6,5,56269.46294,2,Jeyhoon,1380000000
48537.08397,7,4,18691.31046,3,Parand,1750000000
75437.52345,8,2,31432.72954,5,Parand,2450000000
75989.28169,6,4,37299.51548,4,West Ferdows Boulevard,3000000000
55766.0996,8,1,45764.00499,3,Southern Janatabad,2250000000
66169.90518,8,4,25362.12063,4,Shahrake Qods,3100000000
83470.58715,8,1,39220.94114,3,Daryan No,14850000000
62223.19972,3,3,35450.55482,1,Parand,17000000000
83357.44997,8,3,28688.31025,1,Velenjak,2030000000
64204.72064,8,3,46157.43916,1,Mehran,7100000000
87551.60113,5,4,26612.95953,1,Persian Gulf Martyrs Lake,9350000000
61449.43132,3,4,42419.86559,2,Ostad Moein,14000000000
75289.63147,7,2,21667.43584,5,Kamranieh,60000000000
68789.32901,5,4,41491.22028,5,Punak,38000000000
55557.74019,6,4,19220.93319,2,Sattarkhan,7300000000
61783.90057,4,2,34189.24805,1,Punak,6660000000
78926.16508,8,4,34478.06592,5,Shahran,2330000000
73263.33485,6,5,30957.84766,1,West Ferdows Boulevard,11456000000
75156.53733,5,1,38652.35807,5,Waterfall,10500000000
68945.16871,5,2,30124.27236,2,Punak,3300000000
65632.92598,8,3,42803.22141,3,Central Janatabad,46000000000
67814.85878,5,2,43477.65721,5,Central Janatabad,670000000
71045.19192,9,5,30143.96876,5,Mehran,4700000000
49211.35973,4,5,21182.08128,2,Marzdaran,3400000000
62491.55833,5,2,24677.90116,3,West Ferdows Boulevard,2980000000
62500.96326,5,5,38180.26452,2,Shahryar,1380000000
65706.75564,6,5,42527.78566,5,Vahidiyeh,4100000000
65453.86714,7,2,49972.47158,2,Velenjak,10500000000
56161.34612,6,5,46485.05118,1,Daryan No,10000000000
70885.42082,7,4,38627.30147,4,Ostad Moein,5650000000
94805.33864,5,2,45481.4526,5,Parand,37000000000
65579.37802,6,1,41260.29962,5,Punak,34000000000
60457.64009,5,4,39182.48551,5,West Ferdows Boulevard,35000000000
74191.19001,5,1,33838.79497,3,Shahrake Gharb,34800000000
74469.43768,3,1,35370.30666,3,Damavand,3850000000
57699.65848,3,2,60849.31686,1,Beryanak,355000000
75342.97535,4,4,42151.26886,2,Andisheh,8900000000
52193.01731,8,4,45134.84196,4,West Ferdows Boulevard,5400000000
85386.92482,9,4,45248.47795,1,West Ferdows Boulevard,3300000000
79064.68327,7,4,43834.10783,1,Mehran,9800000000
80256.98119,8,3,40240.57932,4,Shahran,13000000000
73411.34235,6,4,28435.15125,4,Niavaran,1200000000
69089.87334,9,3,30622.35883,5,Parand,11000000000
64909.04115,6,5,42180.64794,1,Parand,11000000000
76936.14094,5,1,23283.11482,4,Central Janatabad,550000000
55734.7479,8,4,32524.62766,4,Gheitarieh,3100000000
84040.50024,6,4,44711.08062,1,Vahidieh,9000000000
79522.9708,3,3,61223.99761,4,Salsabil,2924000000
64715.01827,6,2,37212.31179,1,Afsarieh,1000000000
75136.30915,8,5,35514.53476,3,West Ferdows Boulevard,12000000000
72606.0485,4,1,31550.41528,2,Shahran,12650000000
59979.98691,7,3,33072.60529,5,East Ferdows Boulevard,7000000000
65567.85918,4,4,44057.14966,2,Southern Janatabad,6420000000
55250.11036,9,3,22912.06692,2,Northern Janatabad,2688000000
81137.46297,3,1,34493.74717,3,West Pars,480000000
73340.58109,9,1,36956.97522,4,Southern Janatabad,3690000000
77622.95812,8,3,51102.44195,5,Southern Janatabad,650000000
57542.62568,9,4,46205.87571,2,Southern Janatabad,3800000000
52848.63047,5,5,53628.68239,5,Central Janatabad,3100000000
73654.46422,4,4,31859.24002,3,Narmak,1580000000
60041.20701,5,5,50637.87411,3,Niavaran,1920000000
64379.89582,4,5,32228.25469,3,ShahrAra,1900000000
63317.59483,3,3,44066.96345,5,Parand,2450000000
68895.75494,3,3,43119.31268,4,Marzdaran,2380000000
57045.76577,6,4,49759.27172,4,Feiz Garden,2600000000
83714.10924,7,4,28369.93812,5,Pasdaran,4225000000
62968.65071,4,3,24554.56252,5,Pasdaran,1550000000
56727.63097,4,5,20471.44136,2,Pirouzi,3500000000
76563.97504,5,4,14415.7892,5,Marzdaran,15700000000
64938.75249,3,4,34736.08024,5,Chidz,1050000000
52361.24797,9,1,48661.98974,2,Farmanieh,910000000
81602.53935,8,2,18687.5097,4,Central Janatabad,2850000000
58566.39972,7,4,53152.34947,3,Mahmoudieh,1000000000
56397.31914,9,5,27647.44869,5,Tehran Now,750000000
76357.53076,4,5,26657.54296,3,Marzdaran,2530000000
76695.53925,6,2,18904.66767,4,Kook,1580000000
64311.30484,9,4,19420.43351,1,Niavaran,5600000000
79299.83606,4,4,39160.73778,1,Ghoba,6700000000
77279.76366,4,2,37520.70755,4,Southern Janatabad,735000000
46819.68266,7,1,48952.12525,2,Central Janatabad,3000000000
82079.81375,8,3,33646.39246,4,West Ferdows Boulevard,5600000000
71373.11519,7,5,29187.69331,1,Damavand,3400000000
61641.05428,4,5,50035.74763,3,Salsabil,665000000
81090.48414,3,1,30433.80832,4,Punak,1800000000
75078.79152,5,4,56148.44932,4,Salsabil,760000000
71441.38889,5,5,40167.01253,2,Amirieh,3000000000
45610.93841,5,2,42614.83941,3,Salsabil,3600000000
88470.86806,3,2,45811.42561,5,Shahran,2600000000
74941.5858,3,2,28977.94118,5,Southern Janatabad,14950000000
82973.92391,5,4,29611.52314,5,Republic,4200000000
76395.64694,4,1,36758.32134,1,Rudhen,20000000000
87335.34804,5,4,39995.84209,4,Amirieh,3800000000
63563.91421,5,2,38088.63597,3,Qasr-od-Dasht,8300000000
74522.9018,8,1,39312.54907,4,Amirieh,35000000000
73299.37848,6,1,45214.48851,4,Amirieh,4500000000
55980.20481,5,4,43968.68705,5,Parand,880000000
73491.13443,8,3,30800.54106,4,West Ferdows Boulevard,12000000000
83695.27238,5,5,33113.75906,5,Shahr-e-Ziba,750000000
78743.75927,4,2,24381.14454,5,East Ferdows Boulevard,4840000000
70720.29646,6,5,19114.01925,2,Abazar,1500000000
54037.58088,5,4,28696.17086,1,Pasdaran,4000000000
75046.31379,7,3,34107.88862,2,Heravi,1020000000
75980.43884,6,1,40394.59349,1,Southern Janatabad,2300000000
80393.3395,5,2,39547.93249,2,Abazar,1100000000
82224.69501,9,5,57166.86751,2,Islamshahr,1600000000
75664.02448,7,1,54724.25127,2,Kahrizak,1300000000
71663.87129,5,5,24109.77806,1,Javadiyeh,5080000000
58800.90877,8,1,37426.70975,1,Shahran,4200000000
